SP,lat,lon,seafloor_depth_m,max_amplitude,mean_envelope,mean_inst_freq_hz,mean_cosine_phase,fault_likelihood,horizon_1_depth_m,horizon_2_depth_m,horizon_3_depth_m
144,39.77464352,-71.58813523,709.5,6.421311644707001,0.28328956222808815,83.3115410717528,0.013419956249460732,0.19387755102040816,772.5,824.25,856.5000000000001
145,39.77454712,-71.58824132,708.75,6.927918084937424,0.2830648497595495,84.4301554654215,0.009964322284282841,0.233502538071066,771.7499999999999,824.25,856.5000000000001
145,39.77454712,-71.58824132,708.0,6.795810923358002,0.2786877794142126,84.65309412791417,0.012546603787034238,0.26262626262626265,771.7499999999999,824.25,856.5000000000001
145,39.77454712,-71.58824132,708.0,6.386481789809406,0.274488626429128,85.10328041249173,0.0075150531946648344,0.2828282828282828,768.0,824.25,856.5000000000001
145,39.77454712,-71.58824132,708.0,6.947025479283265,0.2743666703705632,87.36075207973448,-0.0002217163810064272,0.30303030303030304,768.0,824.25,856.5000000000001
145,39.77454712,-71.58824132,708.0,7.115245216844049,0.2785124962326391,87.39584463478596,0.010285301142301872,0.30808080808080807,768.0,824.25,856.5000000000001
146,39.7744519,-71.588346,706.5,7.147898862371503,0.2758932198225568,86.99237296982925,0.020403468637181125,0.3,766.5,824.25,856.5000000000001
146,39.7744519,-71.588346,705.75,7.1857184499054965,0.27278415364113084,86.10134099527315,-0.0013461997052935212,0.31840796019900497,765.7500000000001,824.25,856.5000000000001
146,39.7744519,-71.588346,704.25,6.948187246241018,0.2755735981279445,88.56822185563158,0.0008364021418146556,0.33497536945812806,765.7500000000001,824.25,856.5000000000001
146,39.7744519,-71.588346,703.5,6.681539983082369,0.27548436051105873,86.98392059302613,0.00039995988691833925,0.3333333333333333,765.0,823.5000000000001,856.5000000000001
147,39.77435373,-71.58844348,702.75,6.426071446926056,0.26948159038650016,84.96356512855195,0.003669551728881656,0.32682926829268294,764.2500000000001,823.5000000000001,856.5000000000001
147,39.77435373,-71.58844348,702.0,6.171998611058051,0.2659532984185865,84.0905750172805,0.011214049250467642,0.3069306930693069,763.5,820.5000000000001,853.5000000000001
147,39.77435373,-71.58844348,702.0,6.164627844197345,0.2634660351721158,84.56856245378154,0.007934554516686121,0.32934131736526945,762.7500000000001,796.5,827.25
147,39.77435373,-71.58844348,702.0,6.395026100834429,0.2617004593699591,85.71276578311301,0.0024674302028896036,0.2874251497005988,762.7500000000001,796.5,827.25
148,39.77425733,-71.58854763,702.0,6.49986310261426,0.260196394295093,83.46964594514525,-0.0011881990448553668,0.30538922155688625,762.7500000000001,796.5,827.25
148,39.77425733,-71.58854763,702.0,6.744604994632287,0.2550545833678917,83.46870132378282,-0.0002919969369307851,0.281437125748503,762.7500000000001,796.5,827.25
148,39.77425733,-71.58854763,702.0,6.291967236721003,0.2539524294369408,84.9243985807009,0.0017629040755695509,0.2994011976047904,762.7500000000001,796.5,827.25
148,39.77425733,-71.58854763,701.25,6.460198150131334,0.25788208158897524,83.11342047616046,-0.0011041843572543286,0.2916666666666667,762.7500000000001,795.0,827.25
148,39.77425733,-71.58854763,701.25,6.924499386844158,0.2631548758081621,83.33198736400396,-0.0008217705768377296,0.2916666666666667,762.7500000000001,795.0,827.25
149,39.77416153,-71.58865335,701.25,7.134678013073237,0.2662604246735921,83.32796593910103,-0.011797078244191081,0.30357142857142855,762.0,795.0,827.25
149,39.77416153,-71.58865335,700.5,6.947257568364995,0.2657319833403785,83.32599471762354,-0.010306608115376419,0.2958579881656805,762.0,795.0,827.25
149,39.77416153,-71.58865335,700.5,6.634536301389426,0.2639490581946268,83.55270157575083,-0.003936344506172112,0.2781065088757396,762.0,795.0,827.25
149,39.77416153,-71.58865335,700.5,6.942297138149848,0.26490567967719036,82.43010675381714,-0.00261362152077564,0.25443786982248523,762.0,795.0,827.25
150,39.77407127,-71.58876752,699.75,6.353977155640087,0.26548884992867494,83.33301941021571,-0.008719155627726839,0.2235294117647059,762.0,795.0,827.25
150,39.77407127,-71.58876752,699.0,6.087236867603794,0.2656153520352333,81.30682505057655,-0.01071592590343789,0.22941176470588234,762.0,795.0,826.5000000000001
